,Date,Country,State,City,AvgTemperature
10960,2012-12-12,US,Florida,Tallahassee,52.2
10961,2012-12-13,US,Florida,Tallahassee,50.6
10962,2012-12-14,US,Florida,Tallahassee,50.3
10963,2012-12-15,US,Florida,Tallahassee,52.5
10964,2012-12-16,US,Florida,Tallahassee,51.4
10965,2012-12-17,US,Florida,Tallahassee,67.5
10966,2012-12-18,US,Florida,Tallahassee,62.8
10967,2012-12-19,US,Florida,Tallahassee,51.0
10968,2012-12-20,US,Florida,Tallahassee,54.2
10969,2012-12-21,US,Florida,Tallahassee,51.0
10970,2012-12-22,US,Florida,Tallahassee,41.2
10971,2012-12-23,US,Florida,Tallahassee,41.5
10972,2012-12-24,US,Florida,Tallahassee,54.9
10973,2012-12-25,US,Florida,Tallahassee,60.2
10974,2012-12-26,US,Florida,Tallahassee,61.5
10975,2012-12-27,US,Florida,Tallahassee,43.7
10976,2012-12-28,US,Florida,Tallahassee,44.0
10977,2012-12-29,US,Florida,Tallahassee,57.1
10978,2012-12-30,US,Florida,Tallahassee,42.4
10979,2012-12-31,US,Florida,Tallahassee,43.9
10980,2012-01-01,US,Florida,Tampa St. Petersburg,65.1
10981,2012-01-02,US,Florida,Tampa St. Petersburg,63.5
10982,2012-01-03,US,Florida,Tampa St. Petersburg,49.9
10983,2012-01-04,US,Florida,Tampa St. Petersburg,43.1
10984,2012-01-05,US,Florida,Tampa St. Petersburg,49.8
10985,2012-01-06,US,Florida,Tampa St. Petersburg,58.9
10986,2012-01-07,US,Florida,Tampa St. Petersburg,62.3
10987,2012-01-08,US,Florida,Tampa St. Petersburg,63.3
10988,2012-01-09,US,Florida,Tampa St. Petersburg,66.6
10989,2012-01-10,US,Florida,Tampa St. Petersburg,68.0
10990,2012-01-11,US,Florida,Tampa St. Petersburg,68.2
10991,2012-01-12,US,Florida,Tampa St. Petersburg,66.9
10992,2012-01-13,US,Florida,Tampa St. Petersburg,59.5
10993,2012-01-14,US,Florida,Tampa St. Petersburg,51.1
10994,2012-01-15,US,Florida,Tampa St. Petersburg,52.8
10995,2012-01-16,US,Florida,Tampa St. Petersburg,58.0
10996,2012-01-17,US,Florida,Tampa St. Petersburg,63.2
10997,2012-01-18,US,Florida,Tampa St. Petersburg,60.9
10998,2012-01-19,US,Florida,Tampa St. Petersburg,60.8
10999,2012-01-20,US,Florida,Tampa St. Petersburg,62.8
11000,2012-01-21,US,Florida,Tampa St. Petersburg,65.5
11001,2012-01-22,US,Florida,Tampa St. Petersburg,65.9
11002,2012-01-23,US,Florida,Tampa St. Petersburg,67.9
11003,2012-01-24,US,Florida,Tampa St. Petersburg,69.1
11004,2012-01-25,US,Florida,Tampa St. Petersburg,72.4
11005,2012-01-26,US,Florida,Tampa St. Petersburg,71.6
11006,2012-01-27,US,Florida,Tampa St. Petersburg,69.3
11007,2012-01-28,US,Florida,Tampa St. Petersburg,61.8
11008,2012-01-29,US,Florida,Tampa St. Petersburg,62.2
11009,2012-01-30,US,Florida,Tampa St. Petersburg,62.0
11010,2012-01-31,US,Florida,Tampa St. Petersburg,65.7
11011,2012-02-01,US,Florida,Tampa St. Petersburg,68.7
11012,2012-02-02,US,Florida,Tampa St. Petersburg,68.6
11013,2012-02-03,US,Florida,Tampa St. Petersburg,70.7
11014,2012-02-04,US,Florida,Tampa St. Petersburg,71.7
11015,2012-02-05,US,Florida,Tampa St. Petersburg,72.6
11016,2012-02-06,US,Florida,Tampa St. Petersburg,72.5
11017,2012-02-07,US,Florida,Tampa St. Petersburg,68.7
11018,2012-02-08,US,Florida,Tampa St. Petersburg,66.6
11019,2012-02-09,US,Florida,Tampa St. Petersburg,64.4
11020,2012-02-10,US,Florida,Tampa St. Petersburg,66.0
11021,2012-02-11,US,Florida,Tampa St. Petersburg,62.3
11022,2012-02-12,US,Florida,Tampa St. Petersburg,46.6
11023,2012-02-13,US,Florida,Tampa St. Petersburg,48.1
11024,2012-02-14,US,Florida,Tampa St. Petersburg,60.9
11025,2012-02-15,US,Florida,Tampa St. Petersburg,66.0
11026,2012-02-16,US,Florida,Tampa St. Petersburg,70.5
11027,2012-02-17,US,Florida,Tampa St. Petersburg,68.8
11028,2012-02-18,US,Florida,Tampa St. Petersburg,69.4
11029,2012-02-19,US,Florida,Tampa St. Petersburg,71.3
11030,2012-02-20,US,Florida,Tampa St. Petersburg,64.0
11031,2012-02-21,US,Florida,Tampa St. Petersburg,62.9
11032,2012-02-22,US,Florida,Tampa St. Petersburg,67.6
11033,2012-02-23,US,Florida,Tampa St. Petersburg,71.7
11034,2012-02-24,US,Florida,Tampa St. Petersburg,73.5
11035,2012-02-25,US,Florida,Tampa St. Petersburg,68.9
11036,2012-02-26,US,Florida,Tampa St. Petersburg,62.4
11037,2012-02-27,US,Florida,Tampa St. Petersburg,72.6
11038,2012-02-28,US,Florida,Tampa St. Petersburg,73.9
11039,2012-02-29,US,Florida,Tampa St. Petersburg,73.3
11040,2012-03-01,US,Florida,Tampa St. Petersburg,72.6
11041,2012-03-02,US,Florida,Tampa St. Petersburg,73.2
11042,2012-03-03,US,Florida,Tampa St. Petersburg,75.4
11043,2012-03-04,US,Florida,Tampa St. Petersburg,68.5
11044,2012-03-05,US,Florida,Tampa St. Petersburg,59.7
11045,2012-03-06,US,Florida,Tampa St. Petersburg,64.6
11046,2012-03-07,US,Florida,Tampa St. Petersburg,69.8
11047,2012-03-08,US,Florida,Tampa St. Petersburg,73.1
11048,2012-03-09,US,Florida,Tampa St. Petersburg,74.6
11049,2012-03-10,US,Florida,Tampa St. Petersburg,71.3
11050,2012-03-11,US,Florida,Tampa St. Petersburg,72.3
11051,2012-03-12,US,Florida,Tampa St. Petersburg,69.0
11052,2012-03-13,US,Florida,Tampa St. Petersburg,73.2
11053,2012-03-14,US,Florida,Tampa St. Petersburg,73.7
11054,2012-03-15,US,Florida,Tampa St. Petersburg,75.2
11055,2012-03-16,US,Florida,Tampa St. Petersburg,75.1
11056,2012-03-17,US,Florida,Tampa St. Petersburg,75.1
11057,2012-03-18,US,Florida,Tampa St. Petersburg,74.7
11058,2012-03-19,US,Florida,Tampa St. Petersburg,75.3
11059,2012-03-20,US,Florida,Tampa St. Petersburg,75.8
11060,2012-03-21,US,Florida,Tampa St. Petersburg,75.9
11061,2012-03-22,US,Florida,Tampa St. Petersburg,75.5
11062,2012-03-23,US,Florida,Tampa St. Petersburg,76.5
11063,2012-03-24,US,Florida,Tampa St. Petersburg,75.8
11064,2012-03-25,US,Florida,Tampa St. Petersburg,75.6
11065,2012-03-26,US,Florida,Tampa St. Petersburg,73.0
11066,2012-03-27,US,Florida,Tampa St. Petersburg,74.0
11067,2012-03-28,US,Florida,Tampa St. Petersburg,75.4
11068,2012-03-29,US,Florida,Tampa St. Petersburg,74.8
11069,2012-03-30,US,Florida,Tampa St. Petersburg,75.3
11070,2012-03-31,US,Florida,Tampa St. Petersburg,75.0
11071,2012-04-01,US,Florida,Tampa St. Petersburg,75.0
11072,2012-04-02,US,Florida,Tampa St. Petersburg,75.5
11073,2012-04-03,US,Florida,Tampa St. Petersburg,76.2
11074,2012-04-04,US,Florida,Tampa St. Petersburg,76.9
11075,2012-04-05,US,Florida,Tampa St. Petersburg,74.9
11076,2012-04-06,US,Florida,Tampa St. Petersburg,77.2
11077,2012-04-07,US,Florida,Tampa St. Petersburg,71.1
11078,2012-04-08,US,Florida,Tampa St. Petersburg,71.3
11079,2012-04-09,US,Florida,Tampa St. Petersburg,72.2
11080,2012-04-10,US,Florida,Tampa St. Petersburg,74.0
11081,2012-04-11,US,Florida,Tampa St. Petersburg,74.9
11082,2012-04-12,US,Florida,Tampa St. Petersburg,74.7
11083,2012-04-13,US,Florida,Tampa St. Petersburg,73.3
11084,2012-04-14,US,Florida,Tampa St. Petersburg,74.2
11085,2012-04-15,US,Florida,Tampa St. Petersburg,75.4
11086,2012-04-16,US,Florida,Tampa St. Petersburg,76.4
11087,2012-04-17,US,Florida,Tampa St. Petersburg,76.9
11088,2012-04-18,US,Florida,Tampa St. Petersburg,76.8
11089,2012-04-19,US,Florida,Tampa St. Petersburg,75.2
11090,2012-04-20,US,Florida,Tampa St. Petersburg,77.0
11091,2012-04-21,US,Florida,Tampa St. Petersburg,73.5
11092,2012-04-22,US,Florida,Tampa St. Petersburg,70.0
11093,2012-04-23,US,Florida,Tampa St. Petersburg,69.7
11094,2012-04-24,US,Florida,Tampa St. Petersburg,64.3
11095,2012-04-25,US,Florida,Tampa St. Petersburg,66.1
11096,2012-04-26,US,Florida,Tampa St. Petersburg,72.1
11097,2012-04-27,US,Florida,Tampa St. Petersburg,74.0
11098,2012-04-28,US,Florida,Tampa St. Petersburg,76.0
11099,2012-04-29,US,Florida,Tampa St. Petersburg,79.3
11100,2012-04-30,US,Florida,Tampa St. Petersburg,79.4
11101,2012-05-01,US,Florida,Tampa St. Petersburg,79.9
11102,2012-05-02,US,Florida,Tampa St. Petersburg,80.7
11103,2012-05-03,US,Florida,Tampa St. Petersburg,79.8
11104,2012-05-04,US,Florida,Tampa St. Petersburg,79.6
11105,2012-05-05,US,Florida,Tampa St. Petersburg,79.0
11106,2012-05-06,US,Florida,Tampa St. Petersburg,79.4
11107,2012-05-07,US,Florida,Tampa St. Petersburg,78.6
11108,2012-05-08,US,Florida,Tampa St. Petersburg,77.4
11109,2012-05-09,US,Florida,Tampa St. Petersburg,80.3
11110,2012-05-10,US,Florida,Tampa St. Petersburg,79.3
11111,2012-05-11,US,Florida,Tampa St. Petersburg,78.1
11112,2012-05-12,US,Florida,Tampa St. Petersburg,80.4
11113,2012-05-13,US,Florida,Tampa St. Petersburg,78.9
11114,2012-05-14,US,Florida,Tampa St. Petersburg,80.4
11115,2012-05-15,US,Florida,Tampa St. Petersburg,80.6
11116,2012-05-16,US,Florida,Tampa St. Petersburg,76.6
11117,2012-05-17,US,Florida,Tampa St. Petersburg,76.5
11118,2012-05-18,US,Florida,Tampa St. Petersburg,79.3
11119,2012-05-19,US,Florida,Tampa St. Petersburg,79.5
11120,2012-05-20,US,Florida,Tampa St. Petersburg,79.3
11121,2012-05-21,US,Florida,Tampa St. Petersburg,78.9
11122,2012-05-22,US,Florida,Tampa St. Petersburg,74.5
11123,2012-05-23,US,Florida,Tampa St. Petersburg,80.4
11124,2012-05-24,US,Florida,Tampa St. Petersburg,84.0
11125,2012-05-25,US,Florida,Tampa St. Petersburg,83.3
11126,2012-05-26,US,Florida,Tampa St. Petersburg,84.5
11127,2012-05-27,US,Florida,Tampa St. Petersburg,84.0
11128,2012-05-28,US,Florida,Tampa St. Petersburg,82.7
11129,2012-05-29,US,Florida,Tampa St. Petersburg,80.6
11130,2012-05-30,US,Florida,Tampa St. Petersburg,81.9
11131,2012-05-31,US,Florida,Tampa St. Petersburg,82.7
11132,2012-06-01,US,Florida,Tampa St. Petersburg,78.2
11133,2012-06-02,US,Florida,Tampa St. Petersburg,80.1
11134,2012-06-03,US,Florida,Tampa St. Petersburg,81.2
11135,2012-06-04,US,Florida,Tampa St. Petersburg,81.8
11136,2012-06-05,US,Florida,Tampa St. Petersburg,80.6
11137,2012-06-06,US,Florida,Tampa St. Petersburg,78.7
11138,2012-06-07,US,Florida,Tampa St. Petersburg,77.0
11139,2012-06-08,US,Florida,Tampa St. Petersburg,75.7
11140,2012-06-09,US,Florida,Tampa St. Petersburg,77.9
11141,2012-06-10,US,Florida,Tampa St. Petersburg,83.1
11142,2012-06-11,US,Florida,Tampa St. Petersburg,83.0
11143,2012-06-12,US,Florida,Tampa St. Petersburg,82.7
11144,2012-06-13,US,Florida,Tampa St. Petersburg,83.2
11145,2012-06-14,US,Florida,Tampa St. Petersburg,83.0
11146,2012-06-15,US,Florida,Tampa St. Petersburg,78.6
11147,2012-06-16,US,Florida,Tampa St. Petersburg,81.2
11148,2012-06-17,US,Florida,Tampa St. Petersburg,81.0
11149,2012-06-18,US,Florida,Tampa St. Petersburg,81.3
11150,2012-06-19,US,Florida,Tampa St. Petersburg,80.3
11151,2012-06-20,US,Florida,Tampa St. Petersburg,78.9
11152,2012-06-21,US,Florida,Tampa St. Petersburg,79.2
11153,2012-06-22,US,Florida,Tampa St. Petersburg,80.1
11154,2012-06-23,US,Florida,Tampa St. Petersburg,77.0
11155,2012-06-24,US,Florida,Tampa St. Petersburg,77.2
11156,2012-06-25,US,Florida,Tampa St. Petersburg,79.6
11157,2012-06-26,US,Florida,Tampa St. Petersburg,80.4
11158,2012-06-27,US,Florida,Tampa St. Petersburg,79.1
11159,2012-06-28,US,Florida,Tampa St. Petersburg,80.5
11160,2012-06-29,US,Florida,Tampa St. Petersburg,80.0
11161,2012-06-30,US,Florida,Tampa St. Petersburg,81.1
11162,2012-07-01,US,Florida,Tampa St. Petersburg,82.5
11163,2012-07-02,US,Florida,Tampa St. Petersburg,83.3
11164,2012-07-03,US,Florida,Tampa St. Petersburg,83.2
11165,2012-07-04,US,Florida,Tampa St. Petersburg,83.7
11166,2012-07-05,US,Florida,Tampa St. Petersburg,81.8
11167,2012-07-06,US,Florida,Tampa St. Petersburg,83.1
11168,2012-07-07,US,Florida,Tampa St. Petersburg,84.3
11169,2012-07-08,US,Florida,Tampa St. Petersburg,84.1
11170,2012-07-09,US,Florida,Tampa St. Petersburg,84.2
11171,2012-07-10,US,Florida,Tampa St. Petersburg,81.9
11172,2012-07-11,US,Florida,Tampa St. Petersburg,78.0
11173,2012-07-12,US,Florida,Tampa St. Petersburg,77.9
11174,2012-07-13,US,Florida,Tampa St. Petersburg,81.4
11175,2012-07-14,US,Florida,Tampa St. Petersburg,82.4
11176,2012-07-15,US,Florida,Tampa St. Petersburg,81.2
11177,2012-07-16,US,Florida,Tampa St. Petersburg,78.5
11178,2012-07-17,US,Florida,Tampa St. Petersburg,79.1
11179,2012-07-18,US,Florida,Tampa St. Petersburg,78.3
11180,2012-07-19,US,Florida,Tampa St. Petersburg,82.2
11181,2012-07-20,US,Florida,Tampa St. Petersburg,84.5
11182,2012-07-21,US,Florida,Tampa St. Petersburg,84.7
11183,2012-07-22,US,Florida,Tampa St. Petersburg,79.5
11184,2012-07-23,US,Florida,Tampa St. Petersburg,78.8
11185,2012-07-24,US,Florida,Tampa St. Petersburg,80.3
11186,2012-07-25,US,Florida,Tampa St. Petersburg,84.0
11187,2012-07-26,US,Florida,Tampa St. Petersburg,84.2
11188,2012-07-27,US,Florida,Tampa St. Petersburg,84.5
11189,2012-07-28,US,Florida,Tampa St. Petersburg,84.0
11190,2012-07-29,US,Florida,Tampa St. Petersburg,85.0
11191,2012-07-30,US,Florida,Tampa St. Petersburg,83.7
11192,2012-07-31,US,Florida,Tampa St. Petersburg,81.3
11193,2012-08-01,US,Florida,Tampa St. Petersburg,82.0
11194,2012-08-02,US,Florida,Tampa St. Petersburg,84.1
11195,2012-08-03,US,Florida,Tampa St. Petersburg,83.5
11196,2012-08-04,US,Florida,Tampa St. Petersburg,82.3
11197,2012-08-05,US,Florida,Tampa St. Petersburg,82.9
11198,2012-08-06,US,Florida,Tampa St. Petersburg,81.8
11199,2012-08-07,US,Florida,Tampa St. Petersburg,80.6
11200,2012-08-08,US,Florida,Tampa St. Petersburg,85.2
11201,2012-08-09,US,Florida,Tampa St. Petersburg,85.1
11202,2012-08-10,US,Florida,Tampa St. Petersburg,83.7
11203,2012-08-11,US,Florida,Tampa St. Petersburg,82.4
11204,2012-08-12,US,Florida,Tampa St. Petersburg,82.0
11205,2012-08-13,US,Florida,Tampa St. Petersburg,81.8
11206,2012-08-14,US,Florida,Tampa St. Petersburg,84.2
11207,2012-08-15,US,Florida,Tampa St. Petersburg,83.2
11208,2012-08-16,US,Florida,Tampa St. Petersburg,85.0
11209,2012-08-17,US,Florida,Tampa St. Petersburg,83.7
11210,2012-08-18,US,Florida,Tampa St. Petersburg,80.5
11211,2012-08-19,US,Florida,Tampa St. Petersburg,79.2
11212,2012-08-20,US,Florida,Tampa St. Petersburg,83.8
11213,2012-08-21,US,Florida,Tampa St. Petersburg,80.8
11214,2012-08-22,US,Florida,Tampa St. Petersburg,76.2
11215,2012-08-23,US,Florida,Tampa St. Petersburg,79.8
11216,2012-08-24,US,Florida,Tampa St. Petersburg,82.3
11217,2012-08-25,US,Florida,Tampa St. Petersburg,81.4
11218,2012-08-26,US,Florida,Tampa St. Petersburg,79.2
11219,2012-08-27,US,Florida,Tampa St. Petersburg,79.3
11220,2012-08-28,US,Florida,Tampa St. Petersburg,83.1
11221,2012-08-29,US,Florida,Tampa St. Petersburg,82.1
11222,2012-08-30,US,Florida,Tampa St. Petersburg,83.5
11223,2012-08-31,US,Florida,Tampa St. Petersburg,83.5
11224,2012-09-01,US,Florida,Tampa St. Petersburg,85.3
11225,2012-09-02,US,Florida,Tampa St. Petersburg,83.4
11226,2012-09-03,US,Florida,Tampa St. Petersburg,80.2
11227,2012-09-04,US,Florida,Tampa St. Petersburg,82.7
11228,2012-09-05,US,Florida,Tampa St. Petersburg,82.9
11229,2012-09-06,US,Florida,Tampa St. Petersburg,80.8
11230,2012-09-07,US,Florida,Tampa St. Petersburg,79.8
11231,2012-09-08,US,Florida,Tampa St. Petersburg,83.1
11232,2012-09-09,US,Florida,Tampa St. Petersburg,80.8
11233,2012-09-10,US,Florida,Tampa St. Petersburg,81.8
11234,2012-09-11,US,Florida,Tampa St. Petersburg,81.4
11235,2012-09-12,US,Florida,Tampa St. Petersburg,80.7
11236,2012-09-13,US,Florida,Tampa St. Petersburg,81.0
11237,2012-09-14,US,Florida,Tampa St. Petersburg,81.7
11238,2012-09-15,US,Florida,Tampa St. Petersburg,81.0
11239,2012-09-16,US,Florida,Tampa St. Petersburg,80.4
11240,2012-09-17,US,Florida,Tampa St. Petersburg,80.2
11241,2012-09-18,US,Florida,Tampa St. Petersburg,78.4
11242,2012-09-19,US,Florida,Tampa St. Petersburg,80.8
11243,2012-09-20,US,Florida,Tampa St. Petersburg,80.5
11244,2012-09-21,US,Florida,Tampa St. Petersburg,79.2
11245,2012-09-22,US,Florida,Tampa St. Petersburg,77.7
11246,2012-09-23,US,Florida,Tampa St. Petersburg,81.4
11247,2012-09-24,US,Florida,Tampa St. Petersburg,78.5
11248,2012-09-25,US,Florida,Tampa St. Petersburg,76.5
11249,2012-09-26,US,Florida,Tampa St. Petersburg,79.4
11250,2012-09-27,US,Florida,Tampa St. Petersburg,80.7
11251,2012-09-28,US,Florida,Tampa St. Petersburg,80.5
11252,2012-09-29,US,Florida,Tampa St. Petersburg,80.5
11253,2012-09-30,US,Florida,Tampa St. Petersburg,81.5
11254,2012-10-01,US,Florida,Tampa St. Petersburg,81.7
11255,2012-10-02,US,Florida,Tampa St. Petersburg,80.4
11256,2012-10-03,US,Florida,Tampa St. Petersburg,77.5
11257,2012-10-04,US,Florida,Tampa St. Petersburg,79.0
11258,2012-10-05,US,Florida,Tampa St. Petersburg,78.0
11259,2012-10-06,US,Florida,Tampa St. Petersburg,78.6
11260,2012-10-07,US,Florida,Tampa St. Petersburg,79.0
11261,2012-10-08,US,Florida,Tampa St. Petersburg,77.4
11262,2012-10-09,US,Florida,Tampa St. Petersburg,77.9
11263,2012-10-10,US,Florida,Tampa St. Petersburg,78.0
11264,2012-10-11,US,Florida,Tampa St. Petersburg,76.2
11265,2012-10-12,US,Florida,Tampa St. Petersburg,76.6
11266,2012-10-13,US,Florida,Tampa St. Petersburg,76.8
11267,2012-10-14,US,Florida,Tampa St. Petersburg,78.9
11268,2012-10-15,US,Florida,Tampa St. Petersburg,79.5
11269,2012-10-16,US,Florida,Tampa St. Petersburg,77.3
11270,2012-10-17,US,Florida,Tampa St. Petersburg,73.8
11271,2012-10-18,US,Florida,Tampa St. Petersburg,76.4
11272,2012-10-19,US,Florida,Tampa St. Petersburg,77.5
11273,2012-10-20,US,Florida,Tampa St. Petersburg,77.2
11274,2012-10-21,US,Florida,Tampa St. Petersburg,71.3
11275,2012-10-22,US,Florida,Tampa St. Petersburg,74.2
11276,2012-10-23,US,Florida,Tampa St. Petersburg,75.1
11277,2012-10-24,US,Florida,Tampa St. Petersburg,76.9
11278,2012-10-25,US,Florida,Tampa St. Petersburg,77.2
11279,2012-10-26,US,Florida,Tampa St. Petersburg,77.3
11280,2012-10-27,US,Florida,Tampa St. Petersburg,73.6
11281,2012-10-28,US,Florida,Tampa St. Petersburg,70.9
11282,2012-10-29,US,Florida,Tampa St. Petersburg,62.6
11283,2012-10-30,US,Florida,Tampa St. Petersburg,61.7
11284,2012-10-31,US,Florida,Tampa St. Petersburg,64.5
11285,2012-11-01,US,Florida,Tampa St. Petersburg,68.1
11286,2012-11-02,US,Florida,Tampa St. Petersburg,66.7
11287,2012-11-03,US,Florida,Tampa St. Petersburg,69.0
11288,2012-11-04,US,Florida,Tampa St. Petersburg,67.5
11289,2012-11-05,US,Florida,Tampa St. Petersburg,71.5
11290,2012-11-06,US,Florida,Tampa St. Petersburg,67.7
11291,2012-11-07,US,Florida,Tampa St. Petersburg,62.3
11292,2012-11-08,US,Florida,Tampa St. Petersburg,58.9
11293,2012-11-09,US,Florida,Tampa St. Petersburg,59.8
11294,2012-11-10,US,Florida,Tampa St. Petersburg,64.4
11295,2012-11-11,US,Florida,Tampa St. Petersburg,68.7
11296,2012-11-12,US,Florida,Tampa St. Petersburg,72.0
11297,2012-11-13,US,Florida,Tampa St. Petersburg,72.9
11298,2012-11-14,US,Florida,Tampa St. Petersburg,69.1
11299,2012-11-15,US,Florida,Tampa St. Petersburg,67.6
11300,2012-11-16,US,Florida,Tampa St. Petersburg,61.8
11301,2012-11-17,US,Florida,Tampa St. Petersburg,65.6
11302,2012-11-18,US,Florida,Tampa St. Petersburg,65.5
11303,2012-11-19,US,Florida,Tampa St. Petersburg,59.1
11304,2012-11-20,US,Florida,Tampa St. Petersburg,63.9
11305,2012-11-21,US,Florida,Tampa St. Petersburg,63.7
11306,2012-11-22,US,Florida,Tampa St. Petersburg,61.5
11307,2012-11-23,US,Florida,Tampa St. Petersburg,59.2
11308,2012-11-24,US,Florida,Tampa St. Petersburg,62.3
11309,2012-11-25,US,Florida,Tampa St. Petersburg,57.0
11310,2012-11-26,US,Florida,Tampa St. Petersburg,59.6
11311,2012-11-27,US,Florida,Tampa St. Petersburg,66.9
11312,2012-11-28,US,Florida,Tampa St. Petersburg,67.9
11313,2012-11-29,US,Florida,Tampa St. Petersburg,63.7
11314,2012-11-30,US,Florida,Tampa St. Petersburg,67.1
11315,2012-12-01,US,Florida,Tampa St. Petersburg,67.9
11316,2012-12-02,US,Florida,Tampa St. Petersburg,70.3
11317,2012-12-03,US,Florida,Tampa St. Petersburg,71.6
11318,2012-12-04,US,Florida,Tampa St. Petersburg,69.8
11319,2012-12-05,US,Florida,Tampa St. Petersburg,68.6
11320,2012-12-06,US,Florida,Tampa St. Petersburg,70.3
11321,2012-12-07,US,Florida,Tampa St. Petersburg,68.5
11322,2012-12-08,US,Florida,Tampa St. Petersburg,70.6
11323,2012-12-09,US,Florida,Tampa St. Petersburg,69.9
11324,2012-12-10,US,Florida,Tampa St. Petersburg,68.7
11325,2012-12-11,US,Florida,Tampa St. Petersburg,71.9
11326,2012-12-12,US,Florida,Tampa St. Petersburg,73.4
11327,2012-12-13,US,Florida,Tampa St. Petersburg,65.9
11328,2012-12-14,US,Florida,Tampa St. Petersburg,58.4
11329,2012-12-15,US,Florida,Tampa St. Petersburg,63.0
11330,2012-12-16,US,Florida,Tampa St. Petersburg,66.1
11331,2012-12-17,US,Florida,Tampa St. Petersburg,70.0
11332,2012-12-18,US,Florida,Tampa St. Petersburg,72.1
11333,2012-12-19,US,Florida,Tampa St. Petersburg,62.3
11334,2012-12-20,US,Florida,Tampa St. Petersburg,67.5
11335,2012-12-21,US,Florida,Tampa St. Petersburg,61.4
11336,2012-12-22,US,Florida,Tampa St. Petersburg,51.7
11337,2012-12-23,US,Florida,Tampa St. Petersburg,51.1
11338,2012-12-24,US,Florida,Tampa St. Petersburg,59.8
11339,2012-12-25,US,Florida,Tampa St. Petersburg,65.2
11340,2012-12-26,US,Florida,Tampa St. Petersburg,68.0
11341,2012-12-27,US,Florida,Tampa St. Petersburg,53.5
11342,2012-12-28,US,Florida,Tampa St. Petersburg,54.1
11343,2012-12-29,US,Florida,Tampa St. Petersburg,67.3
11344,2012-12-30,US,Florida,Tampa St. Petersburg,50.0
11345,2012-12-31,US,Florida,Tampa St. Petersburg,55.0
11346,2012-01-01,US,Florida,West Palm Beach,67.9
11347,2012-01-02,US,Florida,West Palm Beach,66.7
11348,2012-01-03,US,Florida,West Palm Beach,52.0
11349,2012-01-04,US,Florida,West Palm Beach,48.3
11350,2012-01-05,US,Florida,West Palm Beach,54.5
11351,2012-01-06,US,Florida,West Palm Beach,56.2
11352,2012-01-07,US,Florida,West Palm Beach,61.3
11353,2012-01-08,US,Florida,West Palm Beach,63.3
11354,2012-01-09,US,Florida,West Palm Beach,70.5
11355,2012-01-10,US,Florida,West Palm Beach,66.3
11356,2012-01-11,US,Florida,West Palm Beach,67.4
11357,2012-01-12,US,Florida,West Palm Beach,70.4
11358,2012-01-13,US,Florida,West Palm Beach,67.9
11359,2012-01-14,US,Florida,West Palm Beach,57.9
11360,2012-01-15,US,Florida,West Palm Beach,54.8
11361,2012-01-16,US,Florida,West Palm Beach,63.6
11362,2012-01-17,US,Florida,West Palm Beach,70.3
11363,2012-01-18,US,Florida,West Palm Beach,62.7
11364,2012-01-19,US,Florida,West Palm Beach,68.7
11365,2012-01-20,US,Florida,West Palm Beach,62.9
11366,2012-01-21,US,Florida,West Palm Beach,67.8
11367,2012-01-22,US,Florida,West Palm Beach,68.1
11368,2012-01-23,US,Florida,West Palm Beach,73.5
11369,2012-01-24,US,Florida,West Palm Beach,72.4
11370,2012-01-25,US,Florida,West Palm Beach,73.6
11371,2012-01-26,US,Florida,West Palm Beach,73.8
11372,2012-01-27,US,Florida,West Palm Beach,76.0
11373,2012-01-28,US,Florida,West Palm Beach,71.9
11374,2012-01-29,US,Florida,West Palm Beach,70.7
11375,2012-01-30,US,Florida,West Palm Beach,68.8
11376,2012-01-31,US,Florida,West Palm Beach,71.0
11377,2012-02-01,US,Florida,West Palm Beach,72.7
11378,2012-02-02,US,Florida,West Palm Beach,69.9
11379,2012-02-03,US,Florida,West Palm Beach,72.0
11380,2012-02-04,US,Florida,West Palm Beach,72.9
11381,2012-02-05,US,Florida,West Palm Beach,73.1
11382,2012-02-06,US,Florida,West Palm Beach,73.0
11383,2012-02-07,US,Florida,West Palm Beach,73.0
11384,2012-02-08,US,Florida,West Palm Beach,71.2
11385,2012-02-09,US,Florida,West Palm Beach,71.3
11386,2012-02-10,US,Florida,West Palm Beach,72.8
11387,2012-02-11,US,Florida,West Palm Beach,69.1
11388,2012-02-12,US,Florida,West Palm Beach,53.7
11389,2012-02-13,US,Florida,West Palm Beach,54.8
11390,2012-02-14,US,Florida,West Palm Beach,66.5
11391,2012-02-15,US,Florida,West Palm Beach,65.0
11392,2012-02-16,US,Florida,West Palm Beach,73.3
11393,2012-02-17,US,Florida,West Palm Beach,72.4
11394,2012-02-18,US,Florida,West Palm Beach,73.3
11395,2012-02-19,US,Florida,West Palm Beach,75.6
11396,2012-02-20,US,Florida,West Palm Beach,68.5
11397,2012-02-21,US,Florida,West Palm Beach,69.7
11398,2012-02-22,US,Florida,West Palm Beach,69.9
11399,2012-02-23,US,Florida,West Palm Beach,73.2
11400,2012-02-24,US,Florida,West Palm Beach,75.5
11401,2012-02-25,US,Florida,West Palm Beach,71.9
11402,2012-02-26,US,Florida,West Palm Beach,71.5
11403,2012-02-27,US,Florida,West Palm Beach,75.4
11404,2012-02-28,US,Florida,West Palm Beach,75.9
11405,2012-02-29,US,Florida,West Palm Beach,75.2
11406,2012-03-01,US,Florida,West Palm Beach,74.4
